,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,Year,Month,prone_to_calamity,price
85187,for_sale,3,2,0.7,Woodstock,Connecticut,6282,1414,6/15/2013,2013,June,1,349900
85188,for_sale,5,4,1.25,Woodstock,Connecticut,6281,2971,11/28/2017,2017,November,1,575000
85189,for_sale,2,1,0.12,Sterling,Massachusetts,1564,1002,10/30/2007,2007,October,1,219900
85190,for_sale,3,2,0.7,Woodstock,Connecticut,6281,1376,1/31/1989,1989,January,1,319000
85192,for_sale,3,2,5.37,Thompson,Connecticut,6277,1510,12/28/2018,2018,December,1,315000
85193,for_sale,4,3,2,Stafford,Connecticut,6076,1332,2/27/2004,2004,February,0,324900
85196,for_sale,3,3,0.59,Glocester,Rhode Island,2814,1547,6/15/2015,2015,June,0,349999
85197,for_sale,3,1,0.23,Worcester,Massachusetts,1605,1036,6/7/2005,2005,June,0,289000
85198,for_sale,5,3,0.57,Shrewsbury,Massachusetts,1545,1728,4/11/2005,2005,April,0,544900
85202,for_sale,3,4,2.01,Spencer,Massachusetts,1562,3468,10/8/2002,2002,October,0,799900
85204,for_sale,2,2,0.63,Thompson,Connecticut,6277,1144,8/17/2011,2011,August,1,275000
85205,for_sale,8,2,0.69,Gardner,Massachusetts,1440,2300,6/3/1994,1994,June,0,399000
85209,for_sale,3,1,0.09,Worcester,Massachusetts,1610,1235,9/8/2005,2005,September,0,260000
85212,for_sale,4,3,0.53,Sturbridge,Massachusetts,1518,2224,6/20/2008,2008,June,0,615000
85214,for_sale,6,2,0.49,Killingly,Connecticut,6241,2081,9/17/2008,2008,September,1,225000
85215,for_sale,3,3,0.14,West Brookfield,Massachusetts,1585,2600,7/29/2005,2005,July,0,799900
85223,for_sale,4,2,1,Brimfield,Massachusetts,1010,1765,11/26/2003,2003,November,0,129900
85226,for_sale,4,2,0.18,Webster,Massachusetts,1570,1313,8/3/1999,1999,August,0,200000
85227,for_sale,7,3,0.4,Spencer,Massachusetts,1562,4208,8/19/2005,2005,August,0,399000
85230,for_sale,3,1,1.3,Monson,Massachusetts,1057,1674,8/8/2018,2018,August,0,290000
85232,for_sale,3,2,0.62,West Brookfield,Massachusetts,1585,1650,4/16/1999,1999,April,0,329900
85233,for_sale,4,4,3.01,Putnam,Connecticut,6260,3230,6/1/2017,2017,June,1,525000
85234,for_sale,8,3,0.39,Palmer,Massachusetts,1069,4841,5/11/2015,2015,May,0,335000
85237,for_sale,9,10,400,Woodstock,Connecticut,6281,18777,8/28/2003,2003,August,1,60000000
85238,for_sale,3,2,1.4,Auburn,Massachusetts,1501,1664,6/23/1999,1999,June,0,420000
85239,for_sale,3,2,2.18,Thompson,Connecticut,6255,1574,8/20/2015,2015,August,1,285000
85243,for_sale,4,3,2.41,Sutton,Massachusetts,1590,3480,4/27/2001,2001,April,0,749000
85247,for_sale,3,3,0.19,Worcester,Massachusetts,1606,1804,11/30/2005,2005,November,0,499000
85253,for_sale,3,2,0.15,Worcester,Massachusetts,1604,1745,11/4/2009,2009,November,0,389900
85254,for_sale,3,2,0.21,Worcester,Massachusetts,1602,1712,12/7/1990,1990,December,0,350000
85255,for_sale,4,2,0.15,Worcester,Massachusetts,1602,1500,6/18/2007,2007,June,0,394900
85257,for_sale,8,4,0.1,Worcester,Massachusetts,1610,3678,3/8/1993,1993,March,0,524900
85258,for_sale,2,1,0.32,North Brookfield,Massachusetts,1535,915,9/1/2006,2006,September,0,369900
85259,for_sale,4,3,0.18,Worcester,Massachusetts,1606,1440,4/3/1998,1998,April,0,390000
85260,for_sale,4,2,0.11,Worcester,Massachusetts,1605,1976,2/1/1995,1995,February,0,444900
85270,for_sale,5,4,1.53,Webster,Massachusetts,1570,4024,5/13/1988,1988,May,0,599900
85272,for_sale,4,3,1.82,Tolland,Connecticut,6084,2664,6/26/2001,2001,June,0,399900
85274,for_sale,4,4,12.43,Thompson,Connecticut,6255,4334,6/2/2000,2000,June,1,599000
85275,for_sale,3,3,4.08,Barre,Massachusetts,1005,2283,5/31/1996,1996,May,0,449900
85278,for_sale,3,3,1.22,Sturbridge,Massachusetts,1566,1800,12/2/1987,1987,December,0,474900
85279,for_sale,4,3,0.36,Worcester,Massachusetts,1602,2133,7/1/2003,2003,July,0,399000
85281,for_sale,4,3,1.23,Tolland,Connecticut,6084,1400,4/22/2013,2013,April,0,329900
85284,for_sale,4,2,0.41,Webster,Massachusetts,1570,1896,8/24/1994,1994,August,0,379900
85285,for_sale,3,2,0.54,Worcester,Massachusetts,1607,1536,12/14/2006,2006,December,0,650000
85290,for_sale,3,1,0.21,Dudley,Massachusetts,1571,1008,5/31/2006,2006,May,0,324900
85292,for_sale,4,1,0.12,Worcester,Massachusetts,1607,1248,2/14/2003,2003,February,0,249900
85295,for_sale,7,3,0.37,Worcester,Massachusetts,1605,2320,11/1/1999,1999,November,0,640000
85302,for_sale,3,3,1.17,Oxford,Massachusetts,1540,2037,8/24/1989,1989,August,0,465000
85309,for_sale,3,2,0.36,Southbridge,Massachusetts,1550,2300,5/16/1994,1994,May,0,175000
85311,for_sale,3,1,0.12,Barre,Massachusetts,1005,1175,12/13/1996,1996,December,0,273900
85312,for_sale,3,1,0.18,Auburn,Massachusetts,1501,840,8/24/1999,1999,August,0,209900
85315,for_sale,3,3,1.03,Dudley,Massachusetts,1571,2400,11/4/2005,2005,November,0,469900
85318,for_sale,4,3,1.32,Sturbridge,Massachusetts,1566,2208,2/27/2007,2007,February,0,565000
85321,for_sale,3,2,0.13,Spencer,Massachusetts,1562,1872,7/24/2008,2008,July,0,197500
85324,for_sale,4,2,3.25,Ware,Massachusetts,1082,2200,5/8/1991,1991,May,0,399000
85327,for_sale,4,2,0.15,Palmer,Massachusetts,1069,1922,9/20/2021,2021,September,0,189000
85328,for_sale,2,1,0.13,Worcester,Massachusetts,1602,1345,2/16/2000,2000,February,0,259000
85332,for_sale,4,4,8.9,Woodstock,Connecticut,6281,4350,9/30/2004,2004,September,1,743000
85335,for_sale,3,3,0.05,Worcester,Massachusetts,1604,1824,7/10/2007,2007,July,0,449900
85336,for_sale,6,2,0.56,West Brookfield,Massachusetts,1585,2976,7/28/1998,1998,July,0,289900
85338,for_sale,12,2,0.14,Worcester,Massachusetts,1605,3160,2/8/2007,2007,February,0,499000
85339,for_sale,4,2,0.5,Southbridge,Massachusetts,1550,2709,6/11/1987,1987,June,0,399999
85351,for_sale,4,2,0.35,Ware,Massachusetts,1082,1965,7/9/2004,2004,July,0,205000
85352,for_sale,4,1,0.85,Ware,Massachusetts,1082,1921,6/17/2005,2005,June,0,234900
85353,for_sale,3,2,1.19,Templeton,Massachusetts,1468,1940,10/6/2010,2010,October,0,379000
85355,for_sale,3,1,2,Ashford,Connecticut,6278,1008,6/7/2017,2017,June,0,250000
85356,for_sale,2,1,0.09,Gardner,Massachusetts,1440,663,8/10/1995,1995,August,0,99000
85359,for_sale,3,4,1.89,Burrillville,Rhode Island,2859,6000,7/21/2006,2006,July,0,995000
85360,for_sale,3,3,0.3,Woodstock,Connecticut,6282,1536,4/9/2015,2015,April,1,319900
85362,for_sale,3,3,3.5,Woodstock,Connecticut,6281,2952,1/11/2002,2002,January,1,629900
85364,for_sale,3,4,1.06,Spencer,Massachusetts,1562,4600,12/1/1992,1992,December,0,950000
85367,for_sale,4,2,0.23,Worcester,Massachusetts,1604,1768,7/1/2004,2004,July,0,399900
85369,for_sale,3,1,0.53,Holden,Massachusetts,1520,1198,10/24/1996,1996,October,0,359900
85370,for_sale,9,3,0.34,Auburn,Massachusetts,1501,3882,1/16/2007,2007,January,0,550000
85371,for_sale,4,3,0.51,Worcester,Massachusetts,1609,3040,8/26/1996,1996,August,0,525000
85373,for_sale,3,2,0.17,Webster,Massachusetts,1570,2406,7/30/2004,2004,July,0,724900
85376,for_sale,2,2,0.69,Sturbridge,Massachusetts,1518,1297,6/30/1997,1997,June,0,589000
85378,for_sale,3,1,0.21,Leicester,Massachusetts,1524,960,5/27/2004,2004,May,0,315000
85381,for_sale,3,1,0.52,Auburn,Massachusetts,1501,1158,9/8/1999,1999,September,0,300000
85383,for_sale,3,3,0.29,Worcester,Massachusetts,1609,2080,3/7/2007,2007,March,0,549000
85384,for_sale,2,1,0.34,Auburn,Massachusetts,1501,1075,6/7/1999,1999,June,0,349900
85385,for_sale,9,3,0.16,Worcester,Massachusetts,1610,4077,5/11/2000,2000,May,0,629900
85386,for_sale,3,2,0.12,Worcester,Massachusetts,1604,1332,9/11/2000,2000,September,0,299000
85387,for_sale,3,2,0.16,Worcester,Massachusetts,1604,1151,8/29/2001,2001,August,0,274865
85392,for_sale,2,1,0.35,Brimfield,Massachusetts,1010,814,1/16/2004,2004,January,0,164900
85394,for_sale,3,2,0.86,Spencer,Massachusetts,1562,1521,1/7/2003,2003,January,0,180000
85395,for_sale,2,1,2.02,Thompson,Connecticut,6255,1203,2/13/1995,1995,February,1,209900
85400,for_sale,3,1,0.73,Palmer,Massachusetts,1069,1250,6/12/1987,1987,June,0,269900
85403,for_sale,4,2,0.07,Spencer,Massachusetts,1562,1632,6/21/1995,1995,June,0,210000
85404,for_sale,3,3,0.37,Webster,Massachusetts,1570,1810,2/1/2006,2006,February,0,419900
85405,for_sale,5,2,1.14,Woodstock,Connecticut,6281,4026,12/23/2009,2009,December,1,725000
85407,for_sale,3,2,0.69,Worcester,Massachusetts,1609,1243,3/23/1995,1995,March,0,394999
85410,for_sale,3,4,5.93,Brimfield,Massachusetts,1010,5500,4/1/1993,1993,April,0,899900
85411,for_sale,5,3,0.23,Webster,Massachusetts,1570,2400,5/20/2004,2004,May,0,499000
85416,for_sale,3,2,0.2,Auburn,Massachusetts,1501,1201,8/24/2007,2007,August,0,393000
85417,for_sale,6,3,0.06,Worcester,Massachusetts,1603,3075,8/1/2017,2017,August,0,450000
85419,for_sale,5,3,0.49,Shrewsbury,Massachusetts,1545,2858,7/2/2004,2004,July,0,995000
85420,for_sale,4,2,0.2,Shrewsbury,Massachusetts,1545,2640,9/28/1998,1998,September,0,599000
85424,for_sale,10,4,0.11,Worcester,Massachusetts,1604,3290,5/25/2006,2006,May,0,650000
85427,for_sale,4,3,0.27,Webster,Massachusetts,1570,2233,9/18/2003,2003,September,0,450000
85430,for_sale,4,2,0.1,Worcester,Massachusetts,1607,1450,2/29/2008,2008,February,0,350000
85433,for_sale,3,2,1.34,Willington,Connecticut,6279,960,5/1/2015,2015,May,0,170000
85434,for_sale,3,2,0.3,Woodstock,Connecticut,6282,1263,12/10/2018,2018,December,1,349900
85435,for_sale,4,2,0.56,Thompson,Connecticut,6262,1774,9/11/1996,1996,September,1,175000
85437,for_sale,4,2,0.32,Putnam,Connecticut,6260,1665,10/21/2021,2021,October,1,315000
85438,for_sale,2,1,1.09,Stafford,Connecticut,6076,1106,7/29/2010,2010,July,0,200000
85439,for_sale,3,3,3.04,Templeton,Massachusetts,1468,1632,5/15/1998,1998,May,0,499900
85440,for_sale,3,5,11.2,Pomfret,Connecticut,6259,3448,6/3/2013,2013,June,1,525000
85441,for_sale,4,4,4.19,Stafford,Connecticut,6076,2166,10/23/2003,2003,October,0,285000
85448,for_sale,3,3,0.1,Worcester,Massachusetts,1604,2094,12/29/1992,1992,December,0,299900
85449,for_sale,2,1,0.85,Thompson,Connecticut,6277,1518,9/1/2004,2004,September,1,260000
85453,for_sale,2,1,0.66,Burrillville,Rhode Island,2859,960,5/15/2009,2009,May,0,299900
85454,for_sale,3,2,0.23,Holden,Massachusetts,1520,1125,9/30/1988,1988,September,0,399900
85455,for_sale,6,2,0.63,Oxford,Massachusetts,1540,1684,9/9/2009,2009,September,0,400000
85457,for_sale,4,3,2.42,Spencer,Massachusetts,1562,2416,1/19/2006,2006,January,0,748000
85458,for_sale,5,3,0.46,Holden,Massachusetts,1520,2200,4/30/2003,2003,April,0,575000
85461,for_sale,4,2,0.2,Worcester,Massachusetts,1604,1208,10/19/2009,2009,October,0,329000
85463,for_sale,4,2,0.22,Worcester,Massachusetts,1602,1568,3/26/2004,2004,March,0,419900
85465,for_sale,2,2,0.09,Worcester,Massachusetts,1604,768,1/16/2020,2020,January,0,329900
85475,for_sale,5,2,2.36,Chaplin,Connecticut,6235,1936,3/19/2007,2007,March,1,279900
85477,for_sale,3,2,0.23,Putnam,Connecticut,6260,1487,8/1/1997,1997,August,1,93600
85478,for_sale,3,1,3.69,Ashford,Connecticut,6278,1239,9/14/1990,1990,September,0,179900
85482,for_sale,3,3,0.17,Warren,Massachusetts,1092,1400,6/16/2021,2021,June,0,269900
85483,for_sale,3,1,0.29,Gardner,Massachusetts,1440,1344,9/2/2003,2003,September,0,169900
85486,for_sale,3,3,0.78,Ashford,Connecticut,6278,2013,10/20/2003,2003,October,0,399900
85488,for_sale,4,4,6.2,Princeton,Massachusetts,1541,3408,6/3/2005,2005,June,0,799000
85491,for_sale,4,4,1.34,Leicester,Massachusetts,1524,3524,10/11/2001,2001,October,0,650000
85493,for_sale,4,3,0.34,Worcester,Massachusetts,1602,2250,8/11/2000,2000,August,0,389900
85495,for_sale,3,2,0.48,Worcester,Massachusetts,1603,1208,11/1/2002,2002,November,0,429999
85497,for_sale,2,1,0.23,Sutton,Massachusetts,1590,960,10/15/2002,2002,October,0,289900
85503,for_sale,9,3,0.09,Worcester,Massachusetts,1604,4353,12/16/2014,2014,December,0,550000
85508,for_sale,7,4,0.28,Auburn,Massachusetts,1501,2760,1/29/1986,1986,January,0,700000
85509,for_sale,4,2,0.19,Worcester,Massachusetts,1606,1655,5/19/2000,2000,May,0,445900
85512,for_sale,6,3,0.56,Worcester,Massachusetts,1602,1734,1/7/2000,2000,January,0,499900
85516,for_sale,3,3,3.57,Sutton,Massachusetts,1590,2700,7/15/2004,2004,July,0,739000
85517,for_sale,3,1,0.8,Woodstock,Connecticut,6281,1314,7/1/2010,2010,July,1,249900
85519,for_sale,3,3,3.91,Union,Connecticut,6076,1619,4/24/2012,2012,April,0,295000
85521,for_sale,4,2,2.57,Willington,Connecticut,6279,1646,6/24/2019,2019,June,0,340000
85523,for_sale,3,2,1.5,Paxton,Massachusetts,1612,1549,5/28/2002,2002,May,0,395000
85525,for_sale,2,2,0.17,Thompson,Connecticut,6277,480,7/22/2019,2019,July,1,349000
85530,for_sale,4,3,0.59,Oxford,Massachusetts,1540,1956,8/28/1992,1992,August,0,399900
85531,for_sale,3,3,0.27,Worcester,Massachusetts,1606,2138,5/1/2009,2009,May,0,425000
85536,for_sale,2,1,0.11,Worcester,Massachusetts,1606,932,8/16/2004,2004,August,0,299900
85539,for_sale,5,4,0.17,Worcester,Massachusetts,1604,2724,2/23/2001,2001,February,0,539000
85542,for_sale,2,1,0.29,Rutland,Massachusetts,1543,1116,7/29/1998,1998,July,0,329900
85545,for_sale,4,2,0.13,Worcester,Massachusetts,1606,1480,5/25/2000,2000,May,0,354900
85548,for_sale,4,2,0.22,Auburn,Massachusetts,1501,2051,2/28/2008,2008,February,0,439900
85551,for_sale,6,4,0.1,Worcester,Massachusetts,1610,2856,12/6/2004,2004,December,0,520000
85556,for_sale,2,2,0.22,Worcester,Massachusetts,1602,1092,10/30/1985,1985,October,0,335000
85557,for_sale,3,3,2.9,Monson,Massachusetts,1057,2700,10/20/2008,2008,October,0,799900
85560,for_sale,3,1,1.41,Hardwick,Massachusetts,1031,1092,12/8/1989,1989,December,0,269900
85561,for_sale,4,3,1.12,Woodstock,Connecticut,6281,2765,3/15/2004,2004,March,1,459000
85571,for_sale,1,1,0.26,Leicester,Massachusetts,1524,840,9/26/2001,2001,September,0,265000
85572,for_sale,3,2,0.38,Rutland,Massachusetts,1543,2050,12/11/1987,1987,December,0,425000
85574,for_sale,3,3,0.46,Paxton,Massachusetts,1612,1823,7/27/2009,2009,July,0,475000
85575,for_sale,3,3,0.97,Charlton,Massachusetts,1507,2592,4/15/1993,1993,April,0,565000
85576,for_sale,3,1,0.15,Putnam,Connecticut,6260,1344,12/18/2017,2017,December,1,214900
85577,for_sale,4,3,1.1,Sturbridge,Massachusetts,1518,2590,9/11/2003,2003,September,0,584900
85578,for_sale,3,3,0.39,Holden,Massachusetts,1520,1644,8/15/2008,2008,August,0,459900
85579,for_sale,7,3,0.17,Worcester,Massachusetts,1604,4103,7/31/2006,2006,July,0,579900
85581,for_sale,3,2,0.17,Worcester,Massachusetts,1605,2121,9/1/2005,2005,September,0,449900
85582,for_sale,9,3,0.14,Worcester,Massachusetts,1604,4204,4/28/2006,2006,April,0,549900
85583,for_sale,3,2,0.13,Worcester,Massachusetts,1606,1261,10/1/2002,2002,October,0,334900
85587,for_sale,4,4,0.25,Palmer,Massachusetts,1069,2492,10/11/2005,2005,October,0,250000
85589,for_sale,3,1,0.22,Gardner,Massachusetts,1440,1384,10/30/2007,2007,October,0,310000
85592,for_sale,3,2,0.38,Burrillville,Rhode Island,2859,1779,7/14/2008,2008,July,0,699000
85595,for_sale,5,4,49.97,Mansfield,Connecticut,6268,4273,1/25/1993,1993,January,0,1200000
85597,for_sale,8,2,0.1,West Brookfield,Massachusetts,1585,2332,1/31/2006,2006,January,0,289000
85598,for_sale,3,2,0.22,Worcester,Massachusetts,1609,1552,3/12/2007,2007,March,0,435000
85602,for_sale,7,3,0.08,Spencer,Massachusetts,1562,2400,5/10/2001,2001,May,0,230000
85617,for_sale,2,1,0.1,Rutland,Massachusetts,1543,824,7/23/2007,2007,July,0,139900
85618,for_sale,15,9,0.19,Worcester,Massachusetts,1604,14532,4/27/2004,2004,April,0,1495000
85620,for_sale,5,5,0.28,Shirley,Massachusetts,1464,2300,5/18/2015,2015,May,0,659000
85626,for_sale,4,5,1.44,Spencer,Massachusetts,1562,4701,7/17/2001,2001,July,0,950000
85629,for_sale,5,7,11.8,Sudbury,Massachusetts,1776,9164,8/1/2003,2003,August,0,4890000
85639,for_sale,7,4,0.33,Ayer,Massachusetts,1432,2757,7/28/2008,2008,July,0,579900
85645,for_sale,3,3,10.88,Auburn,Massachusetts,1501,2498,3/15/2002,2002,March,0,779800
85668,for_sale,3,1,0.74,Shrewsbury,Massachusetts,1545,1152,8/15/2003,2003,August,0,349888
85675,for_sale,4,2,0.23,Worcester,Massachusetts,1602,2016,9/24/1999,1999,September,0,448999
85677,for_sale,4,2,0.15,Shrewsbury,Massachusetts,1545,2421,4/27/2001,2001,April,0,559900
85678,for_sale,4,2,0.22,Clinton,Massachusetts,1510,2163,10/17/2005,2005,October,0,369900
85681,for_sale,4,4,3.26,Bolton,Massachusetts,1740,2739,8/27/1998,1998,August,0,680000
85682,for_sale,3,4,1,Westford,Massachusetts,1886,4424,9/28/1990,1990,September,0,900000
85685,for_sale,3,1,0.15,Marlborough,Massachusetts,1752,1617,9/9/1988,1988,September,0,344900
85688,for_sale,3,2,0.92,Westford,Massachusetts,1886,2192,5/23/2000,2000,May,0,719900
85690,for_sale,7,2,0.11,Marlborough,Massachusetts,1752,2765,10/28/2011,2011,October,0,620000
85691,for_sale,4,2,0.22,Shrewsbury,Massachusetts,1545,2500,11/20/1995,1995,November,0,699999
85692,for_sale,4,3,0.29,Marlborough,Massachusetts,1752,2708,7/14/2004,2004,July,0,699900
85695,for_sale,5,5,2.37,Groton,Massachusetts,1450,3229,10/22/1990,1990,October,0,899900
85711,for_sale,3,2,0.12,Worcester,Massachusetts,1604,1225,8/29/2006,2006,August,0,214200
85712,for_sale,3,2,0.05,Worcester,Massachusetts,1610,1568,11/16/2009,2009,November,0,310000
85713,for_sale,9,2,0.3,Spencer,Massachusetts,1562,2634,8/31/1998,1998,August,0,320000
85714,for_sale,5,2,0.07,Worcester,Massachusetts,1605,2074,8/10/2007,2007,August,0,349000
85718,for_sale,3,3,0.93,Stow,Massachusetts,1775,3080,10/12/2006,2006,October,0,799000
85722,for_sale,4,3,0.23,Worcester,Massachusetts,1602,2652,11/25/1986,1986,November,0,549900
85723,for_sale,4,2,0.11,West Boylston,Massachusetts,1583,1836,6/5/1978,1978,June,0,350000
85724,for_sale,3,2,0.29,Worcester,Massachusetts,1603,1575,3/7/2008,2008,March,0,374900
85726,for_sale,2,1,0.12,Sterling,Massachusetts,1564,1002,10/30/2007,2007,October,1,219900
85728,for_sale,3,1,0.23,Worcester,Massachusetts,1605,1036,6/7/2005,2005,June,0,289000
85731,for_sale,3,1,0.09,Worcester,Massachusetts,1610,1235,9/8/2005,2005,September,0,260000
85737,for_sale,3,4,2.01,Spencer,Massachusetts,1562,3468,10/8/2002,2002,October,0,799900
85745,for_sale,5,3,0.57,Shrewsbury,Massachusetts,1545,1728,4/11/2005,2005,April,0,544900
85747,for_sale,5,4,1.15,Westford,Massachusetts,1886,4000,9/23/2021,2021,September,0,1549800
85766,for_sale,3,2,0.13,Spencer,Massachusetts,1562,1872,7/24/2008,2008,July,0,197500
85768,for_sale,4,3,0.36,Worcester,Massachusetts,1602,2133,7/1/2003,2003,July,0,399000
85778,for_sale,3,2,0.22,Leominster,Massachusetts,1453,1417,8/25/2004,2004,August,1,375000
85779,for_sale,4,1,0.12,Worcester,Massachusetts,1607,1248,2/14/2003,2003,February,0,249900
85781,for_sale,3,2,0.25,Southborough,Massachusetts,1772,1824,9/30/2005,2005,September,0,639900
85785,for_sale,3,2,0.62,Southborough,Massachusetts,1772,1356,11/6/1995,1995,November,0,450000
85787,for_sale,3,2,0.54,Worcester,Massachusetts,1607,1536,12/14/2006,2006,December,0,650000
85788,for_sale,4,3,2.32,Littleton,Massachusetts,1460,2726,3/30/1998,1998,March,0,769900
85790,for_sale,3,3,1.95,Groton,Massachusetts,1450,2780,12/20/1993,1993,December,0,870000
85792,for_sale,4,3,0.94,Northborough,Massachusetts,1532,3275,5/29/2002,2002,May,0,799900
85793,for_sale,7,3,0.37,Worcester,Massachusetts,1605,2320,11/1/1999,1999,November,0,640000
85808,for_sale,7,3,0.4,Spencer,Massachusetts,1562,4208,8/19/2005,2005,August,0,399000
85809,for_sale,5,2,0.61,Grafton,Massachusetts,1536,1892,6/30/2006,2006,June,0,350000
85812,for_sale,3,2,1.4,Auburn,Massachusetts,1501,1664,6/23/1999,1999,June,0,420000
85816,for_sale,4,4,0.47,Grafton,Massachusetts,1536,2784,6/1/1998,1998,June,0,500000
85818,for_sale,3,2,0.21,Worcester,Massachusetts,1602,1712,12/7/1990,1990,December,0,350000
85819,for_sale,3,2,0.15,Worcester,Massachusetts,1604,1745,11/4/2009,2009,November,0,389900
85822,for_sale,4,2,0.15,Worcester,Massachusetts,1602,1500,6/18/2007,2007,June,0,394900
85823,for_sale,3,3,0.19,Worcester,Massachusetts,1606,1804,11/30/2005,2005,November,0,499000
85827,for_sale,6,3,0.34,Hudson,Massachusetts,1749,3098,7/11/1986,1986,July,1,599900
85828,for_sale,4,3,0.18,Worcester,Massachusetts,1606,1440,4/3/1998,1998,April,0,390000
85833,for_sale,4,3,0.69,Sudbury,Massachusetts,1776,2428,11/23/2009,2009,November,0,979900
85839,for_sale,4,6,3.08,Sudbury,Massachusetts,1776,6888,12/27/2007,2007,December,0,1995000
85840,for_sale,8,4,0.1,Worcester,Massachusetts,1610,3678,3/8/1993,1993,March,0,524900
85841,for_sale,4,2,0.11,Worcester,Massachusetts,1605,1976,2/1/1995,1995,February,0,444900
85850,for_sale,3,1,0.18,Auburn,Massachusetts,1501,840,8/24/1999,1999,August,0,209900
85851,for_sale,3,2,0.52,Leominster,Massachusetts,1453,2484,3/26/2004,2004,March,1,439900
85856,for_sale,2,1,0.13,Worcester,Massachusetts,1602,1345,2/16/2000,2000,February,0,259000
85857,for_sale,3,1,0.68,Southborough,Massachusetts,1772,1200,6/29/1994,1994,June,0,449000
85858,for_sale,3,1,0.21,Leicester,Massachusetts,1524,960,5/27/2004,2004,May,0,315000
85860,for_sale,4,4,0.88,Westborough,Massachusetts,1581,4190,4/1/1994,1994,April,0,1200000
85862,for_sale,4,3,0.79,Shirley,Massachusetts,1464,2903,11/8/2004,2004,November,0,689900
85866,for_sale,4,4,40.66,Shrewsbury,Massachusetts,1545,2495,10/12/2010,2010,October,0,2795000
85869,for_sale,9,3,0.16,Worcester,Massachusetts,1610,4077,5/11/2000,2000,May,0,629900
85873,for_sale,3,3,0.05,Worcester,Massachusetts,1604,1824,7/10/2007,2007,July,0,449900
85877,for_sale,12,2,0.14,Worcester,Massachusetts,1605,3160,2/8/2007,2007,February,0,499000
85891,for_sale,5,2,1,Westborough,Massachusetts,1581,2074,1/24/2002,2002,January,0,399000
85892,for_sale,3,2,0.12,Westborough,Massachusetts,1581,1047,7/29/1983,1983,July,0,440000
